transaction_id,transaction_amount,transaction_type,user_upi_id,transaction_year,transaction_month,transaction_date,transaction_time,Merchant_id,initiation_channel,geo_coordinates_latitude,geo_coordinates_longitude,remote_access_detected,Fraud Type,fraud_label,label_confidence
TXN001953,22654,PAY,user003@okbank,2026,2,14/02/26,14:54:00,MER0024,QR,12.8950108529,77.524612217,No,NONE,No,0.6
TXN004725,15960,PAY,user027@okbank,2026,5,16/05/26,3:48:00,MER0180,MANDATE,13.0202979248,77.5941300844,No,NONE,No,0.22
TXN003836,21867,PAY,user049@okbank,2026,3,06/03/26,5:30:00,MER0033,VPA,13.0161929585,77.6497067518,No,NONE,No,0.24
TXN000988,12887,PAY,user048@okbank,2026,6,21/06/26,10:22:00,MER0198,INTENT,12.9306924573,77.6417033086,No,NONE,No,0.22
TXN001168,32617,PAY,user022@okbank,2026,2,06/02/26,21:31:00,MER0170,IN_APP,12.9747420776,77.5862335356,No,NONE,No,0.15
TXN004882,1129,PAY,user041@okbank,2026,2,09/02/26,23:32:00,MER0120,IN_APP,12.9240614204,77.5850127108,No,NONE,No,0.02
TXN002751,17162,PAY,user050@okbank,2026,4,03/04/26,6:08:00,MER0007,QR,12.9473222551,77.5731020376,No,NONE,No,0.29
TXN000054,30395,PAY,user007@okbank,2026,1,11/01/26,0:46:00,MER0027,COLLECT,12.8405121697,77.540430649,No,QR_DECEPTION,Yes,0.63
TXN002739,11748,PAY,user018@okbank,2026,1,26/01/26,10:26:00,MER0150,COLLECT,12.9730130107,77.5729021355,No,NONE,No,0.03
TXN000495,3990,PAY,user015@okbank,2026,5,18/05/26,9:02:00,MER0137,COLLECT,12.9660597077,77.5764857428,No,NONE,No,0.44
TXN000663,100,PAY,user043@okbank,2026,5,23/05/26,5:54:00,MER0074,COLLECT,12.9225168535,77.5679411659,No,NONE,No,0.23
TXN001315,20403,PAY,user050@okbank,2026,4,20/04/26,17:04:00,MER0035,COLLECT,12.9908353292,77.5279884426,No,NONE,No,0.46
TXN004614,28647,PAY,user017@okbank,2026,4,01/04/26,16:32:00,MER0147,MOBILE,12.9977981571,77.5323768683,No,NONE,No,0.2
TXN003357,13704,PAY,user034@okbank,2026,2,25/02/26,22:23:00,MER0047,COLLECT,12.9726121451,77.5423686275,No,NONE,No,0.27
TXN000336,17111,PAY,user015@okbank,2026,2,23/02/26,3:17:00,MER0154,MOBILE,12.9974560568,77.5021351929,No,NONE,No,0.42
TXN003062,22445,PAY,user008@okbank,2026,2,18/02/26,14:10:00,MER0004,INTENT,13.0381618545,77.7255016275,No,NONE,No,0.35
TXN003442,21197,PAY,user036@okbank,2026,5,25/05/26,6:48:00,MER0155,ACCOUNT_IFSC,12.9910591038,77.6009414381,No,NONE,No,0.38
TXN001696,14294,PAY,user022@okbank,2026,3,23/03/26,22:34:00,MER0087,ACCOUNT_IFSC,13.0065559928,77.6395114567,No,NONE,No,0.41
TXN002646,24273,PAY,user027@okbank,2026,6,13/06/26,14:40:00,MER0018,MANDATE,13.0387810569,77.5416240747,No,NONE,No,0.35
TXN001259,21484,PAY,user039@okbank,2026,5,26/05/26,9:08:00,MER0123,MANDATE,12.9416180213,77.6489429688,No,NONE,No,0.32
TXN000290,6653,PAY,user047@okbank,2026,1,26/01/26,20:51:00,MER0091,INTENT,12.9895171284,77.6552897725,No,NONE,No,0.33
TXN000019,54616,PAY,user039@okbank,2026,1,07/01/26,12:34:00,MER0147,COLLECT,12.9156161567,77.6259926271,No,ACCOUNT_TAKEOVER,Yes,0.63
TXN001787,10173,PAY,user008@okbank,2026,6,26/06/26,23:30:00,MER0072,IN_APP,12.9985749408,77.4919322619,No,NONE,No,0.39
TXN000040,78234,PAY,user011@okbank,2026,3,27/03/26,11:05:00,MER0135,COLLECT,12.9490825389,77.6122342457,No,COLLECT_REQUEST_FRAUD,Yes,0.72
TXN003648,12883,PAY,user002@okbank,2026,1,10/01/26,19:19:00,MER0161,INTENT,13.0095818144,77.5754044597,No,NONE,No,0.21
TXN001757,9193,PAY,user010@okbank,2026,4,10/04/26,10:31:00,MER0093,ACCOUNT_IFSC,12.9438823976,77.6070569283,No,NONE,No,0.51
TXN000582,14415,PAY,user031@okbank,2026,6,28/06/26,19:11:00,MER0161,COLLECT,12.9893933173,77.5445083279,No,NONE,No,0.04
TXN001793,21925,PAY,user048@okbank,2026,1,08/01/26,0:05:00,MER0041,COLLECT,12.9260941162,77.5364755169,No,NONE,No,0.2
TXN001517,18472,PAY,user004@okbank,2026,2,26/02/26,0:50:00,MER0106,INTENT,13.0795284037,77.5862041637,No,NONE,No,0.28
TXN000902,25819,PAY,user003@okbank,2026,2,26/02/26,0:17:00,MER0187,COLLECT,12.9356241135,77.5392320581,No,NONE,No,0.32
TXN004581,25810,PAY,user022@okbank,2026,5,05/05/26,16:30:00,MER0006,QR,12.8229132956,77.6198414932,No,NONE,No,0.33
TXN004478,14826,PAY,user022@okbank,2026,2,28/02/26,22:47:00,MER0175,MANDATE,12.9695755557,77.5753163089,No,NONE,No,0.49
TXN001618,14169,PAY,user031@okbank,2026,2,28/02/26,7:36:00,MER0169,COLLECT,12.940821339,77.5896840673,No,NONE,No,0.27
TXN002995,23036,PAY,user017@okbank,2026,2,05/02/26,7:47:00,MER0128,IN_APP,13.0351546481,77.627030082,No,NONE,No,0.26
TXN004000,11210,PAY,user031@okbank,2026,4,06/04/26,6:37:00,MER0064,QR,12.9729308513,77.6482840703,No,NONE,No,0.26
TXN000115,94674,PAY,user022@okbank,2026,3,04/03/26,23:56:00,MER0153,INTENT,12.9844461373,77.6490895923,No,SIM_SWAP_DRAIN,Yes,0.76
TXN003651,22106,PAY,user036@okbank,2026,4,05/04/26,17:51:00,MER0126,VPA,12.9474616233,77.505565774,No,NONE,No,0.29
TXN002514,10025,PAY,user041@okbank,2026,2,18/02/26,18:39:00,MER0138,MOBILE,12.9283238294,77.5252259331,No,NONE,No,0.3
TXN002734,20077,PAY,user015@okbank,2026,3,12/03/26,4:23:00,MER0131,VPA,13.0376386645,77.5723672577,No,NONE,No,0.41
TXN004492,11223,PAY,user042@okbank,2026,6,07/06/26,4:44:00,MER0172,MOBILE,12.9776765315,77.479211933,No,NONE,No,0.47
TXN000869,17098,PAY,user010@okbank,2026,1,26/01/26,5:35:00,MER0191,INTENT,12.9092373912,77.5852464712,No,NONE,No,0.5
TXN000661,100,PAY,user022@okbank,2026,4,17/04/26,18:24:00,MER0053,QR,12.8976421938,77.5445332821,No,NONE,No,0.26
TXN000574,19453,PAY,user039@okbank,2026,6,08/06/26,3:17:00,MER0112,MANDATE,12.963569606,77.5040621895,No,NONE,No,0.27
TXN003669,21472,PAY,user048@okbank,2026,3,10/03/26,13:33:00,MER0189,VPA,12.9675278313,77.6218638439,No,NONE,No,0.2
TXN000061,71584,PAY,user021@okbank,2026,5,23/05/26,3:35:00,MER0151,COLLECT,13.0609830131,77.5319235455,No,REMOTE_ACCESS_FRAUD,Yes,0.55
TXN004109,22805,PAY,user047@okbank,2026,4,15/04/26,8:44:00,MER0040,ACCOUNT_IFSC,12.9276171993,77.5385720182,No,NONE,No,0.33
TXN003789,32894,PAY,user021@okbank,2026,4,06/04/26,10:28:00,MER0078,MANDATE,12.9690349696,77.5298730032,No,NONE,No,0.1
TXN002470,16151,PAY,user025@okbank,2026,6,27/06/26,10:33:00,MER0195,QR,12.9560471816,77.5239745067,No,NONE,No,0.51
TXN001571,18459,PAY,user050@okbank,2026,3,04/03/26,19:16:00,MER0045,IN_APP,12.9921768471,77.5912709286,No,NONE,No,0.14
TXN002060,2108,PAY,user034@okbank,2026,2,23/02/26,14:17:00,MER0055,QR,12.9981642161,77.6193486847,No,NONE,No,0.34
TXN000865,24580,PAY,user005@okbank,2026,2,27/02/26,17:06:00,MER0195,MOBILE,12.9559761315,77.5586946317,No,NONE,No,0.34
TXN000442,11047,PAY,user045@okbank,2026,6,06/06/26,10:40:00,MER0147,COLLECT,12.9148069044,77.6178936988,No,NONE,No,0.24
TXN000771,5527,PAY,user022@okbank,2026,1,16/01/26,14:20:00,MER0200,VPA,13.0246334878,77.6768366752,No,NONE,No,0.14
TXN001650,1403,PAY,user033@okbank,2026,2,26/02/26,16:35:00,MER0148,QR,13.0093291774,77.6464983038,No,NONE,No,0.35
TXN000402,29793,PAY,user019@okbank,2026,3,25/03/26,1:44:00,MER0126,ACCOUNT_IFSC,12.9184051084,77.5458442833,No,NONE,No,0.38
TXN004344,321,PAY,user036@okbank,2026,4,16/04/26,10:37:00,MER0159,COLLECT,12.8540653159,77.6424727437,No,NONE,No,0.2
TXN001907,17212,PAY,user048@okbank,2026,6,22/06/26,3:39:00,MER0135,INTENT,13.0705691342,77.5136233745,No,NONE,No,0.45
TXN000533,10293,PAY,user037@okbank,2026,6,16/06/26,6:38:00,MER0160,COLLECT,12.9918558408,77.5108286448,No,NONE,No,0.4
TXN001400,23366,PAY,user043@okbank,2026,4,24/04/26,10:55:00,MER0170,MANDATE,12.9341489516,77.529324739,No,NONE,No,0.33
TXN004316,16305,PAY,user042@okbank,2026,1,17/01/26,10:40:00,MER0200,INTENT,13.0453766961,77.5750959068,No,NONE,No,0.31
TXN000853,20938,PAY,user021@okbank,2026,6,25/06/26,13:40:00,MER0001,COLLECT,12.9360821948,77.6137023118,No,NONE,No,0.15
TXN002263,16557,PAY,user005@okbank,2026,6,10/06/26,0:28:00,MER0136,INTENT,13.0224574803,77.5449342749,No,NONE,No,0.28
TXN000480,24063,PAY,user003@okbank,2026,4,01/04/26,0:05:00,MER0130,MANDATE,12.9784007925,77.5748633214,No,NONE,No,0.03
TXN004537,28129,PAY,user047@okbank,2026,4,08/04/26,23:26:00,MER0053,COLLECT,12.8660353754,77.6061483802,No,NONE,No,0.37
TXN001807,11121,PAY,user017@okbank,2026,3,28/03/26,5:00:00,MER0089,IN_APP,12.9156004313,77.5586295132,No,NONE,No,0.08
TXN002501,18103,PAY,user036@okbank,2026,5,18/05/26,16:34:00,MER0070,INTENT,12.9926912644,77.5991637526,No,NONE,No,0.38
TXN003271,11933,PAY,user012@okbank,2026,1,04/01/26,21:29:00,MER0159,INTENT,12.8860150597,77.6855072733,No,NONE,No,0.31
TXN003159,4090,PAY,user004@okbank,2026,4,28/04/26,5:14:00,MER0103,ACCOUNT_IFSC,12.9823695177,77.6867285416,No,NONE,No,0.16
TXN004259,2767,PAY,user012@okbank,2026,5,01/05/26,20:07:00,MER0058,ACCOUNT_IFSC,13.0359536042,77.6859614368,No,NONE,No,0.26
TXN003953,10123,PAY,user033@okbank,2026,5,17/05/26,9:28:00,MER0087,MOBILE,13.0151731139,77.4563073266,No,NONE,No,0.34
TXN004873,9455,PAY,user013@okbank,2026,3,27/03/26,7:54:00,MER0132,COLLECT,12.9947128309,77.6236045591,No,NONE,No,0.24
TXN002380,14719,PAY,user014@okbank,2026,4,27/04/26,0:48:00,MER0094,INTENT,13.0207058183,77.5586600289,No,NONE,No,0.12
TXN003302,12778,PAY,user029@okbank,2026,3,18/03/26,4:19:00,MER0112,INTENT,13.0098934945,77.5591758059,No,NONE,No,0.33
TXN004491,30619,PAY,user012@okbank,2026,5,18/05/26,19:55:00,MER0188,COLLECT,12.9934261187,77.5615969014,No,NONE,No,0.19
TXN003441,11036,PAY,user030@okbank,2026,2,04/02/26,1:51:00,MER0074,MANDATE,12.8891251162,77.5413226446,No,NONE,No,0.14
TXN001290,12734,PAY,user043@okbank,2026,2,13/02/26,9:03:00,MER0161,VPA,12.9064122292,77.5861816684,No,NONE,No,0.22
TXN002934,19097,PAY,user038@okbank,2026,6,11/06/26,16:02:00,MER0114,INTENT,13.0911541388,77.5800098721,No,NONE,No,0.25
TXN002495,24977,PAY,user041@okbank,2026,4,28/04/26,1:02:00,MER0162,INTENT,13.0163227417,77.5895239299,No,NONE,No,0.16
TXN003156,8497,PAY,user031@okbank,2026,2,12/02/26,11:18:00,MER0194,MANDATE,12.936658078,77.5200766477,No,NONE,No,0.46
TXN003403,14539,PAY,user026@okbank,2026,2,12/02/26,16:08:00,MER0184,INTENT,13.0017759022,77.6266435302,No,NONE,No,0.43
TXN002750,100,PAY,user009@okbank,2026,2,03/02/26,19:09:00,MER0189,INTENT,12.9388155971,77.6665681375,No,NONE,No,0.32
TXN000125,17195,PAY,user038@okbank,2026,6,13/06/26,3:11:00,MER0141,IN_APP,12.9863374127,77.6154815099,No,COLLECT_REQUEST_FRAUD,Yes,0.75
TXN001276,14619,PAY,user018@okbank,2026,3,27/03/26,21:53:00,MER0006,INTENT,13.0525378209,77.657752738,No,NONE,No,0.25
TXN004225,14981,PAY,user021@okbank,2026,6,28/06/26,14:59:00,MER0065,MOBILE,13.0045674949,77.5574193666,No,NONE,No,0.37
TXN004720,5627,PAY,user047@okbank,2026,5,05/05/26,13:06:00,MER0111,IN_APP,12.9158825037,77.5888355187,No,NONE,No,0.38
TXN000486,11587,PAY,user023@okbank,2026,4,17/04/26,1:55:00,MER0072,IN_APP,12.9461609664,77.5467627343,No,NONE,No,0.25
TXN003819,13648,PAY,user015@okbank,2026,1,28/01/26,8:21:00,MER0124,MOBILE,12.9654684039,77.58325743,No,NONE,No,0.12
TXN000694,26594,PAY,user028@okbank,2026,2,26/02/26,22:30:00,MER0048,INTENT,13.0294577922,77.6235519028,No,NONE,No,0.4
TXN002327,29098,PAY,user024@okbank,2026,2,09/02/26,8:08:00,MER0123,QR,13.0518283758,77.5838453921,No,NONE,No,0.34
TXN001096,17279,PAY,user045@okbank,2026,3,27/03/26,8:50:00,MER0133,IN_APP,13.0292467864,77.5646694571,No,NONE,No,0.49
TXN000923,3559,PAY,user025@okbank,2026,1,24/01/26,22:35:00,MER0060,VPA,12.9971189342,77.5770103847,No,NONE,No,0.39
TXN004389,8245,PAY,user045@okbank,2026,2,21/02/26,10:21:00,MER0148,MOBILE,12.9294792227,77.5211935951,No,NONE,No,0.36
TXN002062,100,PAY,user024@okbank,2026,1,04/01/26,20:00:00,MER0073,IN_APP,12.9920420795,77.6691945966,No,NONE,No,0.17
TXN001391,27951,PAY,user049@okbank,2026,4,16/04/26,21:46:00,MER0071,COLLECT,12.9315110573,77.6392295515,No,NONE,No,0.2
TXN000392,8695,PAY,user014@okbank,2026,1,06/01/26,22:06:00,MER0018,IN_APP,12.930376238,77.6567554432,No,NONE,No,0.33
TXN002578,14609,PAY,user023@okbank,2026,6,22/06/26,11:10:00,MER0042,MANDATE,12.9165282449,77.6138293912,No,NONE,No,0.31
TXN003521,26129,PAY,user012@okbank,2026,3,17/03/26,0:29:00,MER0200,QR,12.9518363472,77.5154093657,No,NONE,No,0.26
TXN004510,4466,PAY,user007@okbank,2026,5,02/05/26,9:39:00,MER0107,IN_APP,13.0020964982,77.4820390239,No,NONE,No,0.23
TXN003467,29254,PAY,user047@okbank,2026,4,13/04/26,8:53:00,MER0068,VPA,12.9854736143,77.5630213961,No,NONE,No,0.22
TXN003197,13653,PAY,user034@okbank,2026,4,23/04/26,15:25:00,MER0167,VPA,12.9485168248,77.5525584928,No,NONE,No,0.21
TXN001989,17654,PAY,user004@okbank,2026,4,19/04/26,8:25:00,MER0068,VPA,12.9841518236,77.5819932352,No,NONE,No,0.43
TXN001799,4623,PAY,user006@okbank,2026,1,21/01/26,17:25:00,MER0132,QR,12.9589500247,77.698365314,No,NONE,No,0.18
TXN004957,100,PAY,user049@okbank,2026,1,28/01/26,0:57:00,MER0149,QR,12.9424540497,77.5361450972,No,NONE,No,0.11
TXN001143,22938,PAY,user036@okbank,2026,3,17/03/26,5:09:00,MER0003,IN_APP,12.9673228941,77.5356422127,No,NONE,No,0.26
TXN000105,52488,PAY,user038@okbank,2026,5,21/05/26,2:36:00,MER0169,MOBILE,12.8493143612,77.5604575405,No,MANDATE_FRAUD,Yes,0.89
TXN003400,15311,PAY,user008@okbank,2026,1,10/01/26,22:44:00,MER0070,VPA,12.9726875061,77.5672450115,No,NONE,No,0.37
TXN003166,21417,PAY,user043@okbank,2026,5,12/05/26,12:16:00,MER0122,MANDATE,12.9832121534,77.697334069,No,NONE,No,0.34
TXN002343,100,PAY,user032@okbank,2026,6,23/06/26,9:00:00,MER0007,COLLECT,12.8990398782,77.5550088252,No,NONE,No,0.22
TXN003913,25047,PAY,user040@okbank,2026,6,20/06/26,4:58:00,MER0107,VPA,12.9842139643,77.5673901014,No,NONE,No,0.02
TXN002878,10376,PAY,user028@okbank,2026,1,20/01/26,2:19:00,MER0107,VPA,12.9478980003,77.6036383918,No,NONE,No,0.21
TXN000625,20378,PAY,user017@okbank,2026,4,21/04/26,3:57:00,MER0161,VPA,13.1276207754,77.6460241133,No,NONE,No,0.25
TXN000219,72615,PAY,user043@okbank,2026,3,02/03/26,5:06:00,MER0073,VPA,13.0148658327,77.5143920474,No,ACCOUNT_TAKEOVER,Yes,0.67
TXN000553,25122,PAY,user009@okbank,2026,2,23/02/26,1:20:00,MER0024,VPA,12.9791762538,77.6199522642,No,NONE,No,0.14
TXN003288,35231,PAY,user032@okbank,2026,2,10/02/26,19:23:00,MER0152,QR,12.9336857996,77.6009986268,No,NONE,No,0.22
TXN001348,20106,PAY,user012@okbank,2026,6,10/06/26,3:18:00,MER0082,COLLECT,12.9900635602,77.6449594761,No,NONE,No,0.26
TXN004199,2243,PAY,user030@okbank,2026,5,26/05/26,8:21:00,MER0147,QR,12.9868073197,77.6405375183,No,NONE,No,0.1
TXN003807,3839,PAY,user002@okbank,2026,3,01/03/26,13:40:00,MER0100,COLLECT,12.9984724144,77.5635494002,No,NONE,No,0.34
TXN000594,8125,PAY,user045@okbank,2026,6,23/06/26,5:21:00,MER0114,ACCOUNT_IFSC,12.9720769041,77.5358162105,No,NONE,No,0.2
TXN000377,9055,PAY,user046@okbank,2026,5,13/05/26,15:13:00,MER0069,INTENT,13.0365541993,77.5445482128,No,NONE,No,0.15
TXN002885,11586,PAY,user046@okbank,2026,3,12/03/26,23:38:00,MER0108,COLLECT,12.8997257417,77.5528592654,No,NONE,No,0.3
TXN001410,15916,PAY,user001@okbank,2026,3,22/03/26,16:10:00,MER0179,QR,12.8279651812,77.5375791943,No,NONE,No,0.23
TXN003992,26269,PAY,user017@okbank,2026,5,13/05/26,0:38:00,MER0194,INTENT,12.9708007359,77.6014397941,No,NONE,No,0.22
TXN003451,33814,PAY,user032@okbank,2026,2,06/02/26,11:36:00,MER0046,QR,12.9157267612,77.5679091494,No,NONE,No,0.02
TXN003792,100,PAY,user047@okbank,2026,4,05/04/26,1:21:00,MER0073,ACCOUNT_IFSC,12.8614656836,77.6199470134,No,NONE,No,0.38
TXN002386,12609,PAY,user022@okbank,2026,1,17/01/26,2:34:00,MER0162,IN_APP,12.9203585212,77.6680402938,No,NONE,No,0.17
TXN000751,27365,PAY,user009@okbank,2026,3,04/03/26,20:41:00,MER0177,QR,13.0004374992,77.5668666757,No,NONE,No,0.58
TXN001541,10285,PAY,user043@okbank,2026,3,17/03/26,11:46:00,MER0170,IN_APP,12.9870966836,77.5947317591,No,NONE,No,0.26
TXN001034,19837,PAY,user042@okbank,2026,5,09/05/26,11:49:00,MER0105,MANDATE,12.9533111496,77.6428094344,No,NONE,No,0.39
TXN002915,20105,PAY,user023@okbank,2026,2,05/02/26,13:54:00,MER0188,MANDATE,12.9711559065,77.5375956201,No,NONE,No,0.24
TXN000927,10273,PAY,user037@okbank,2026,3,19/03/26,16:37:00,MER0055,MANDATE,12.9481869731,77.6145249587,No,NONE,No,0.25
TXN004040,17585,PAY,user029@okbank,2026,4,25/04/26,7:42:00,MER0018,QR,12.9940383247,77.6117668776,No,NONE,No,0.18
TXN004278,14826,PAY,user026@okbank,2026,4,07/04/26,16:21:00,MER0048,IN_APP,12.9725904037,77.5623415791,No,NONE,No,0.43
TXN000241,85378,PAY,user036@okbank,2026,5,09/05/26,17:15:00,MER0164,QR,13.0284406979,77.6218409464,No,MANDATE_FRAUD,Yes,0.78
TXN003080,10032,PAY,user003@okbank,2026,6,01/06/26,18:07:00,MER0074,MANDATE,12.9318201091,77.5488061225,No,NONE,No,0.33
TXN001670,17408,PAY,user039@okbank,2026,5,09/05/26,22:34:00,MER0187,MANDATE,13.0492871569,77.5426369802,No,NONE,No,0.27
TXN003904,14314,PAY,user032@okbank,2026,3,06/03/26,15:37:00,MER0137,VPA,12.8668226297,77.5985898027,No,NONE,No,0.17
TXN004173,18165,PAY,user012@okbank,2026,1,06/01/26,1:54:00,MER0067,VPA,12.9850187454,77.5302971446,No,NONE,No,0.17
TXN000060,8000,PAY,user031@okbank,2026,4,21/04/26,13:20:00,MER0112,QR,12.9539093609,77.6027053976,No,COLLECT_REQUEST_FRAUD,Yes,0.68
TXN000489,7987,PAY,user039@okbank,2026,4,06/04/26,20:51:00,MER0171,MOBILE,12.9724374997,77.6174972889,No,NONE,No,0.13
TXN002354,19994,PAY,user004@okbank,2026,2,26/02/26,4:26:00,MER0078,VPA,13.056464976,77.5189765596,No,NONE,No,0.19
TXN002632,2762,PAY,user043@okbank,2026,3,04/03/26,3:09:00,MER0108,MANDATE,12.9107215346,77.6188231954,No,NONE,No,0.44
TXN001356,11666,PAY,user018@okbank,2026,2,25/02/26,7:10:00,MER0114,INTENT,12.8874448061,77.5497869082,No,NONE,No,0.28
TXN003636,7431,PAY,user034@okbank,2026,3,20/03/26,6:05:00,MER0074,MOBILE,12.9381264563,77.6110671187,No,NONE,No,0.22
TXN000547,26398,PAY,user014@okbank,2026,6,22/06/26,0:32:00,MER0164,QR,13.0139820313,77.5658666263,No,NONE,No,0.54
TXN003962,5119,PAY,user006@okbank,2026,3,02/03/26,0:31:00,MER0200,VPA,12.9542133089,77.6229236107,No,NONE,No,0.18
TXN001615,100,PAY,user005@okbank,2026,1,06/01/26,8:29:00,MER0005,IN_APP,13.0025673031,77.5816906951,No,NONE,No,0.19
TXN001901,13729,PAY,user022@okbank,2026,4,17/04/26,0:37:00,MER0014,IN_APP,12.87391754,77.5598493219,No,NONE,No,0.25
TXN004380,18156,PAY,user003@okbank,2026,3,28/03/26,12:50:00,MER0088,INTENT,12.8982520344,77.5135183498,No,NONE,No,0.56
TXN000380,11718,PAY,user024@okbank,2026,4,17/04/26,13:34:00,MER0131,COLLECT,12.9296518031,77.5921232981,No,NONE,No,0.14
TXN003713,100,PAY,user028@okbank,2026,6,03/06/26,5:16:00,MER0028,IN_APP,13.043365635,77.4758162767,No,NONE,No,0.07
TXN002609,18830,PAY,user031@okbank,2026,6,09/06/26,9:37:00,MER0154,INTENT,12.9459830605,77.6614540516,No,NONE,No,0.37
TXN003999,21785,PAY,user031@okbank,2026,1,03/01/26,6:31:00,MER0142,IN_APP,13.0298896728,77.6274233968,No,NONE,No,0.21
TXN002597,20418,PAY,user025@okbank,2026,2,22/02/26,4:37:00,MER0045,MANDATE,13.1122952308,77.6357895549,No,NONE,No,0.55
TXN001042,24150,PAY,user012@okbank,2026,3,19/03/26,9:54:00,MER0017,IN_APP,13.0259711593,77.578032938,No,NONE,No,0.18
TXN004063,13221,PAY,user019@okbank,2026,4,12/04/26,13:00:00,MER0099,IN_APP,12.9514548956,77.621286782,No,NONE,No,0.21
TXN004013,17743,PAY,user037@okbank,2026,2,02/02/26,4:25:00,MER0066,IN_APP,12.9551188861,77.5555113269,No,NONE,No,0.29
TXN004037,27641,PAY,user049@okbank,2026,1,18/01/26,10:03:00,MER0011,VPA,12.9593288562,77.5870673938,No,NONE,No,0.16
TXN004359,28014,PAY,user011@okbank,2026,5,02/05/26,16:57:00,MER0085,MOBILE,12.9456057502,77.5674774356,No,NONE,No,0.46
TXN000113,81073,PAY,user043@okbank,2026,4,07/04/26,5:04:00,MER0015,MANDATE,12.9054548835,77.6232395083,No,REMOTE_ACCESS_FRAUD,Yes,0.81
TXN000133,49326,PAY,user008@okbank,2026,2,26/02/26,4:25:00,MER0061,COLLECT,13.0237333682,77.6038219704,No,REMOTE_ACCESS_FRAUD,Yes,0.9
TXN002129,19472,PAY,user027@okbank,2026,4,03/04/26,3:56:00,MER0179,QR,12.9840085737,77.655145239,No,NONE,No,0.29
TXN002554,14586,PAY,user039@okbank,2026,6,17/06/26,17:45:00,MER0001,IN_APP,12.9307848498,77.5895418271,No,NONE,No,0.44
TXN004639,22764,PAY,user016@okbank,2026,3,18/03/26,1:50:00,MER0040,MOBILE,12.9122488414,77.6431347588,No,NONE,No,0.48
TXN002443,100,PAY,user050@okbank,2026,3,17/03/26,5:52:00,MER0185,MANDATE,13.0441221257,77.5771958298,No,NONE,No,0.31
TXN001172,21459,PAY,user002@okbank,2026,5,05/05/26,9:45:00,MER0143,INTENT,13.0084546499,77.5965757357,No,NONE,No,0.44
TXN003673,18835,PAY,user007@okbank,2026,6,09/06/26,23:55:00,MER0116,COLLECT,12.9798552025,77.6047736418,No,NONE,No,0.37
TXN004361,29919,PAY,user042@okbank,2026,6,03/06/26,14:52:00,MER0200,MOBILE,13.0363367299,77.565899189,No,NONE,No,0.11
TXN000966,23186,PAY,user021@okbank,2026,6,01/06/26,21:56:00,MER0188,VPA,13.045364004,77.583240035,No,NONE,No,0.08
TXN002797,36580,PAY,user004@okbank,2026,3,19/03/26,15:58:00,MER0029,MANDATE,12.9678529639,77.598865283,No,NONE,No,0.19
TXN000958,11822,PAY,user010@okbank,2026,1,26/01/26,22:23:00,MER0123,QR,13.0160504308,77.534054452,No,NONE,No,0.09
TXN000102,34309,PAY,user042@okbank,2026,2,11/02/26,10:06:00,MER0084,VPA,12.9258891898,77.5784559369,No,MULE_ACCOUNT,Yes,0.47
TXN003199,19604,PAY,user006@okbank,2026,1,21/01/26,14:31:00,MER0178,MANDATE,12.950702045,77.5481978443,No,NONE,No,0.31
TXN002144,28181,PAY,user039@okbank,2026,2,05/02/26,19:37:00,MER0095,ACCOUNT_IFSC,12.9502543994,77.6049308936,No,NONE,No,0.37
TXN002032,1348,PAY,user002@okbank,2026,2,13/02/26,17:12:00,MER0099,COLLECT,13.0371743826,77.535182493,No,NONE,No,0.07
TXN000775,13405,PAY,user049@okbank,2026,1,25/01/26,1:25:00,MER0142,MOBILE,12.8580647092,77.6361489893,No,NONE,No,0.33
TXN002777,100,PAY,user045@okbank,2026,6,27/06/26,13:27:00,MER0102,COLLECT,12.9446257682,77.5457725122,No,NONE,No,0.36
TXN000359,16314,PAY,user039@okbank,2026,5,16/05/26,13:21:00,MER0113,ACCOUNT_IFSC,12.9711291096,77.5644010713,No,NONE,No,0.26
TXN003305,18242,PAY,user025@okbank,2026,5,09/05/26,7:53:00,MER0003,IN_APP,12.9613631954,77.5627265299,No,NONE,No,0.19
TXN003381,7389,PAY,user011@okbank,2026,4,01/04/26,17:02:00,MER0189,MANDATE,12.9522248561,77.5643821594,No,NONE,No,0.43
TXN000696,10203,PAY,user035@okbank,2026,2,26/02/26,3:19:00,MER0010,MANDATE,12.9190513375,77.5770400103,No,NONE,No,0.22
TXN000468,5456,PAY,user034@okbank,2026,5,08/05/26,18:28:00,MER0025,MANDATE,12.9635379382,77.5307318369,No,NONE,No,0.11
TXN000593,9560,PAY,user033@okbank,2026,6,06/06/26,14:15:00,MER0008,QR,12.9686851378,77.6136520487,No,NONE,No,0.35
TXN000795,14067,PAY,user038@okbank,2026,6,16/06/26,10:25:00,MER0096,IN_APP,13.06280873,77.5378800736,No,NONE,No,0.18
TXN001999,17959,PAY,user021@okbank,2026,4,09/04/26,8:30:00,MER0093,COLLECT,12.9163482354,77.532504319,No,NONE,No,0.13
TXN000990,19789,PAY,user034@okbank,2026,6,04/06/26,5:58:00,MER0123,ACCOUNT_IFSC,13.0188938573,77.5829160913,No,NONE,No,0.48
TXN003738,22300,PAY,user048@okbank,2026,5,26/05/26,11:53:00,MER0059,VPA,12.9829104836,77.6869560015,No,NONE,No,0.17
